age,gender,split,final
35,M,1:24:45,2:58:26
38,M,1:23:49,2:58:24
35,M,1:27:26,2:58:26
30,M,1:28:46,2:58:17
55,M,1:26:53,2:58:33
44,M,1:25:58,2:58:40
33,M,1:27:03,2:58:39
38,M,1:27:11,2:58:40
48,M,1:25:07,2:58:20
43,M,1:28:17,2:58:29
48,M,1:24:25,2:58:17
42,M,1:27:27,2:58:35
31,M,1:29:35,2:58:43
46,M,1:30:08,2:58:23
46,M,1:26:04,2:58:33
32,M,1:28:24,2:58:24
45,M,1:27:19,2:58:46
33,M,1:30:16,3:19:44
38,M,1:26:12,2:59:29
30,M,1:26:51,2:58:54
25,M,1:23:32,2:58:38
29,M,1:21:50,2:58:52
33,W,1:26:51,2:58:54
43,M,1:28:08,2:58:29
27,M,1:23:18,2:58:40
45,M,1:24:58,2:58:45
31,M,1:24:41,2:59:34
40,M,1:23:08,2:58:52
39,M,1:25:04,2:58:44
25,M,1:26:00,2:59:00
42,M,1:28:34,2:58:33
32,M,1:26:28,3:00:04
41,M,1:28:38,2:58:51
45,M,1:25:30,2:58:45
34,M,1:26:31,2:58:44
41,M,1:25:48,2:58:48
37,M,1:27:56,2:58:49
41,M,1:21:21,2:58:54
42,M,1:27:03,2:58:39
39,M,1:27:25,2:59:25
30,M,1:29:06,2:58:54
27,W,1:26:28,2:58:38
32,M,1:28:32,2:58:44
31,M,1:28:29,2:59:45
27,M,1:21:49,3:15:44
40,M,1:28:10,2:58:43
30,M,1:27:09,3:17:50
26,W,1:26:32,2:58:40
45,M,1:27:19,2:59:07
32,M,1:25:26,2:58:59
53,M,1:26:14,2:58:52
32,M,1:27:11,2:59:06
35,M,1:28:05,2:58:58
29,M,1:27:51,3:00:06
38,M,1:27:13,2:58:45
47,M,1:27:21,2:58:55
38,M,1:23:21,2:58:43
44,M,1:24:50,2:58:49
35,M,1:28:03,2:58:53
26,M,1:24:03,2:59:15
40,M,1:28:46,2:59:14
43,M,1:27:48,2:59:19
43,M,1:27:21,2:59:33
27,M,1:27:00,2:58:58
46,M,1:26:25,2:58:52
48,M,1:26:19,2:59:04
39,M,1:26:25,2:59:13
49,M,1:26:51,2:58:55
43,M,1:25:15,2:58:59
41,M,1:27:12,2:59:12
40,M,1:31:14,2:59:37
47,M,1:28:28,3:00:02
43,M,1:27:03,2:58:58
30,M,1:26:13,2:59:13
32,M,1:26:13,2:59:14
31,M,1:26:51,2:59:16
36,M,1:25:46,2:59:27
40,M,1:29:21,3:00:18
45,M,1:28:18,2:58:54
38,M,1:23:22,2:59:08
30,M,1:28:41,3:16:07
48,M,1:28:32,2:59:08
28,M,1:29:42,2:59:05
39,M,1:26:22,2:59:02
37,M,1:29:40,3:00:15
20,M,1:29:17,2:59:15
36,M,1:27:32,2:59:17
28,M,1:25:05,2:59:15
40,M,1:29:29,2:59:54
29,W,1:28:38,2:59:04
52,M,1:26:38,2:59:24
36,M,1:27:24,3:00:12
40,M,1:24:40,2:59:12
37,M,1:28:17,2:59:53
34,M,1:28:44,3:00:12
24,M,1:23:05,2:59:12
38,M,1:23:56,2:59:19
47,M,1:25:37,2:59:31
41,M,1:29:38,2:59:17
47,M,1:27:59,2:59:18
45,M,1:26:53,3:00:47
34,M,1:29:04,2:59:44
27,W,1:28:55,3:01:10
41,M,1:26:36,2:59:22
27,M,1:25:57,2:59:47
45,M,1:27:11,2:59:36
31,M,1:28:22,3:00:12
40,M,1:25:18,2:59:37
41,M,1:27:32,2:59:27
34,W,1:27:20,2:59:19
42,M,1:25:00,2:59:54
49,M,1:28:16,3:00:07
44,M,1:29:17,2:59:56
31,M,1:27:40,2:59:30
33,M,1:29:12,2:59:30
44,M,1:32:50,3:36:22
45,M,1:25:11,2:59:37
42,M,1:28:10,3:00:00
39,M,1:22:24,2:59:44
32,M,1:25:31,3:00:20
42,M,1:27:27,2:59:43
31,M,1:29:50,3:02:23
42,M,1:26:42,2:59:55
33,M,1:29:27,2:59:56
25,M,1:27:26,3:00:46
22,M,1:27:33,3:00:11
45,M,1:28:16,2:59:50
33,M,1:28:15,2:59:51
30,M,1:26:41,3:01:05
38,M,1:24:41,3:00:03
35,M,1:25:35,3:00:00
31,M,1:28:40,3:02:09
46,M,1:23:03,2:59:46
28,M,1:26:37,3:00:00
31,M,1:29:45,2:59:45
33,M,1:30:38,3:00:20
38,M,1:28:14,3:00:07
22,M,1:28:20,3:00:28
45,M,1:27:46,3:00:05
40,M,1:26:59,3:00:01
44,M,1:28:20,2:59:58
49,M,1:26:07,2:59:52
50,M,1:28:11,3:00:18
30,M,1:24:02,3:00:31
34,M,1:29:07,3:16:55
26,M,1:25:00,3:00:32
45,M,1:26:32,2:59:57
31,M,1:27:01,3:00:21
47,M,1:27:59,2:59:57
46,M,1:29:56,3:00:19
53,M,1:26:04,2:59:59
32,M,1:33:13,3:02:49
38,M,1:24:17,2:59:52
34,M,1:26:35,3:00:47
39,M,1:28:34,3:02:15
59,M,1:26:00,3:00:00
42,M,1:28:37,3:00:23
40,M,1:26:20,3:00:31
30,M,1:27:04,2:59:57
40,M,1:27:36,3:00:11
36,M,1:24:41,2:59:53
50,M,1:29:06,3:17:03
42,W,1:24:41,2:59:53
31,M,1:28:19,3:00:17
25,M,1:19:54,2:59:54
46,M,1:29:40,3:00:11
42,M,1:29:47,3:00:17
38,M,1:24:52,3:00:15
41,M,1:28:33,2:59:59
27,M,1:28:36,3:00:12
43,M,1:29:11,3:00:01
35,M,1:28:02,3:02:18
33,M,1:27:33,3:00:41
34,M,1:27:40,3:00:12
47,M,1:29:52,3:00:48
27,M,1:28:50,3:00:55
45,M,1:26:18,3:00:10
39,M,1:25:33,3:00:13
40,M,1:30:02,3:01:00
34,M,1:28:24,3:00:16
32,M,1:29:06,3:00:44
39,M,1:29:42,3:00:39
36,M,1:28:53,3:00:17
34,M,1:28:39,3:00:40
33,W,1:27:29,3:01:25
32,M,1:33:36,3:17:43
45,M,1:23:44,3:00:33
24,M,1:20:19,3:00:41
32,W,1:25:05,3:00:15
55,M,1:27:44,3:00:35
45,M,1:22:10,3:00:39
48,M,1:26:31,3:00:17
41,M,1:27:27,3:00:22
37,M,1:27:42,3:00:28
52,M,1:25:24,3:00:42
44,M,1:28:34,3:00:49
40,M,1:30:54,3:00:48
47,M,1:27:05,3:00:25
25,M,1:29:56,3:00:52
32,M,1:26:24,3:01:00
27,M,1:24:58,3:00:35
40,M,1:25:31,3:01:38
30,M,1:29:59,3:01:23
36,M,1:24:33,3:00:43
45,M,1:23:29,3:00:33
44,M,1:28:37,3:01:37
40,M,1:26:05,3:00:55
46,M,1:24:03,3:01:56
40,M,1:28:27,3:00:38
41,M,1:26:52,3:03:39
28,M,1:28:58,3:00:47
31,M,1:25:57,3:01:07
39,M,1:22:57,3:01:02
51,M,1:29:04,3:00:43
33,M,1:29:17,3:00:49
40,M,1:21:17,3:00:47
49,M,1:27:58,3:02:05
23,M,1:27:57,3:02:12
31,M,1:29:37,3:01:29
45,M,1:27:41,3:01:07
52,M,1:26:37,3:01:17
35,M,1:29:58,3:18:14
43,M,1:27:22,3:00:58
38,M,1:29:03,3:01:03
38,M,1:29:31,3:00:56
41,M,1:29:26,3:01:11
50,M,1:26:19,3:01:00
36,M,1:26:06,3:01:05
41,M,1:26:32,3:01:20
42,M,1:27:58,3:01:05
44,M,1:27:06,3:01:01
25,M,1:26:36,3:01:13
51,M,1:29:15,3:01:14
31,W,1:26:33,3:01:00
38,M,1:29:33,3:01:06
39,M,1:23:45,3:01:00
37,M,1:30:02,3:01:31
28,M,1:29:11,3:01:14
34,M,1:28:16,3:01:26
41,M,1:28:34,3:01:34
46,M,1:28:55,3:01:52
43,M,1:27:06,3:01:53
32,M,1:30:25,3:02:29
29,M,1:24:45,3:02:58
50,M,1:26:37,3:18:38
45,M,1:27:39,3:01:28
31,M,1:25:59,3:01:49
34,M,1:28:54,3:01:39
30,M,1:28:28,3:02:16
32,M,1:30:19,3:01:51
43,M,1:25:44,3:01:49
46,M,1:29:42,3:02:04
39,M,1:26:31,3:01:41
48,M,1:24:24,3:01:33
40,M,1:27:51,3:01:46
45,M,1:25:05,3:01:41
40,M,1:28:05,3:01:40
39,M,1:24:29,3:01:37
40,M,1:31:56,3:02:31
46,M,1:24:30,3:01:38
48,M,1:26:55,3:01:50
41,M,1:26:53,3:02:04
40,M,1:30:00,3:03:29
48,M,1:29:27,3:02:08
45,M,1:29:05,3:02:55
35,M,1:26:09,3:02:43
37,M,1:27:50,3:02:42
41,M,1:30:07,3:01:48
39,M,1:24:21,3:01:45
34,M,1:24:06,3:01:48
25,W,1:29:38,3:01:59
35,M,1:28:17,3:02:07
23,M,1:20:22,3:02:15
39,M,1:27:13,3:02:04
37,M,1:30:09,3:01:55
36,M,1:27:38,3:02:18
23,W,1:29:12,3:01:57
41,M,1:28:45,3:02:56
41,M,1:29:28,3:02:22
37,M,1:27:10,3:02:25
42,M,1:28:55,3:02:16
39,M,1:31:18,3:02:05
25,M,1:32:15,3:03:01
39,M,1:30:39,3:03:01
50,M,1:28:18,3:02:27
40,M,1:29:14,3:02:45
42,M,1:29:01,3:02:58
33,M,1:32:04,3:04:03
41,M,1:28:06,3:02:15
35,M,1:27:10,3:02:16
23,M,1:23:38,3:02:20
31,M,1:27:49,3:02:32
45,M,1:26:50,3:02:14
35,M,1:30:23,3:02:30
29,M,1:29:31,3:02:36
32,M,1:27:11,3:02:43
41,W,1:28:05,3:02:24
46,M,1:27:59,3:02:28
39,M,1:26:48,3:23:06
43,M,1:24:56,3:02:27
34,M,1:23:18,3:02:39
33,M,1:29:30,3:02:50
46,M,1:25:58,3:02:32
35,W,1:29:50,3:02:27
50,M,1:28:38,3:03:13
35,M,1:31:48,3:04:55
48,M,1:25:24,3:03:07
48,M,1:30:40,3:03:48
24,M,1:27:22,3:03:25
57,M,1:28:21,3:03:16
47,M,1:28:18,3:02:45
42,M,1:29:12,3:04:27
50,M,1:29:20,3:02:44
50,M,1:27:54,3:02:33
32,M,1:29:55,3:03:22
39,M,1:27:36,3:02:43
33,M,1:25:32,3:02:37
46,M,1:23:19,3:05:48
39,M,1:24:56,3:02:45
33,M,1:30:07,3:02:42
30,M,1:29:12,3:03:00
34,M,1:25:44,3:03:04
27,M,1:29:17,3:02:53
44,M,1:28:48,3:03:09
48,M,1:31:23,3:03:45
25,M,1:25:37,3:02:50
33,M,1:29:54,3:03:06
40,M,1:29:39,3:03:03
50,M,1:28:07,3:03:17
40,M,1:27:06,3:03:06
53,M,1:24:39,3:02:53
26,W,1:28:38,3:02:48
41,M,1:30:04,3:02:59
22,M,1:34:56,3:03:10
38,M,1:31:27,3:03:49
41,M,1:28:46,3:03:52
39,M,1:30:03,3:02:59
21,M,1:16:50,3:02:55
43,M,1:30:09,3:03:30
30,M,1:26:13,3:03:10
38,M,1:27:48,3:02:58
29,M,1:26:01,3:03:00
32,W,1:29:37,3:04:18
37,M,1:30:33,3:03:17
38,M,1:30:43,3:03:25
36,M,1:28:14,3:03:25
44,M,1:27:20,3:04:16
43,M,1:24:58,3:03:27
41,M,1:28:05,3:03:31
29,M,1:29:15,3:03:38
33,M,1:25:54,3:03:14
44,M,1:28:54,3:05:04
37,M,1:31:27,3:04:28
42,M,1:26:39,3:04:00
42,M,1:31:25,3:03:14
42,M,1:25:56,3:03:31
22,M,1:27:40,3:03:27
45,M,1:23:33,3:03:47
34,M,1:29:27,3:03:34
45,M,1:26:49,3:03:22
42,M,1:26:49,3:04:01
24,W,1:32:23,3:05:18
44,M,1:31:06,3:04:47
31,M,1:27:05,3:03:22
30,M,1:27:53,3:03:30
40,M,1:28:33,3:03:45
40,M,1:29:36,3:03:34
45,M,1:30:34,3:05:02
51,M,1:31:14,3:04:41
40,M,1:26:11,3:03:53
36,M,1:26:25,3:03:20
33,W,1:29:17,3:03:13
49,M,1:29:47,3:04:45
25,M,1:19:06,3:03:15
39,M,1:26:59,3:04:12
45,M,1:28:20,3:03:37
43,M,1:30:47,3:04:16
24,M,1:24:12,3:05:21
53,M,1:30:39,3:04:09
33,M,1:31:50,3:04:16
42,M,1:28:25,3:03:36
25,W,1:33:02,3:04:08
41,M,1:29:14,3:03:37
22,M,1:32:43,3:40:22
32,M,1:30:10,3:41:49
37,M,1:24:55,3:03:34
31,M,1:25:41,3:03:53
44,M,1:28:06,3:03:41
26,M,1:29:27,3:04:00
37,M,1:30:37,3:03:36
30,M,1:21:06,3:03:38
32,M,1:30:28,3:03:48
34,M,1:30:28,3:03:47
30,M,1:25:15,3:03:51
50,M,1:29:55,3:05:35
34,W,1:31:35,3:04:56
33,W,1:30:43,3:04:46
32,M,1:24:34,3:04:05
21,M,1:26:14,3:03:54
25,M,1:30:44,3:20:48
45,M,1:30:05,3:05:04
34,M,1:29:10,3:03:49
45,M,1:29:36,3:04:53
31,M,1:27:00,3:05:53
46,M,1:30:47,3:04:36
29,M,1:16:18,3:04:07
46,M,1:28:46,3:03:50
29,M,1:22:24,3:04:03
53,M,1:29:32,3:03:59
45,M,1:26:36,3:04:10
39,M,1:27:36,3:03:51
35,M,1:29:55,3:05:39
36,M,1:29:58,3:04:12
34,M,1:29:11,3:04:18
37,M,1:27:20,3:05:27
28,M,1:27:03,3:05:31
43,M,1:30:16,3:04:38
36,M,1:33:15,3:04:39
43,M,1:28:40,3:04:43
33,M,1:29:10,3:04:45
39,M,1:25:29,3:04:25
39,M,1:30:36,3:04:29
39,M,1:25:33,3:04:43
38,M,1:24:53,3:06:31
36,M,1:24:57,3:04:10
46,M,1:28:56,3:04:24
45,M,1:27:06,3:04:23
31,M,1:30:07,3:04:27
42,W,1:29:36,3:04:08
27,W,1:30:23,3:06:28
28,M,1:31:07,3:06:09
33,M,1:30:30,3:05:00
25,W,1:32:50,3:05:58
42,M,1:32:12,3:04:20
48,M,1:24:43,3:04:35
54,M,1:27:33,3:04:34
31,M,1:28:49,3:04:52
35,M,1:28:14,3:05:18
45,M,1:28:29,3:04:16
40,M,1:29:43,3:04:48
37,M,1:29:26,3:05:11
44,M,1:30:21,3:07:10
33,M,1:33:02,3:05:17
37,M,1:29:50,3:23:25
40,M,1:28:35,3:05:16
51,M,1:23:14,3:04:27
43,M,1:24:45,3:04:35
42,M,1:29:00,3:04:53
47,M,1:28:15,3:04:29
57,M,1:28:41,3:06:50
37,M,1:24:38,3:04:33
40,M,1:29:35,3:04:40
27,M,1:26:45,3:04:53
44,M,1:29:22,3:06:22
39,M,1:25:32,3:04:35
47,M,1:28:07,3:04:35
45,M,1:27:33,3:04:41
36,M,1:32:58,3:04:49
45,W,1:28:34,3:05:07
35,M,1:30:12,3:04:52
48,M,1:28:07,3:04:42
39,W,1:28:08,3:04:40
50,M,1:27:47,3:06:15
41,M,1:28:34,3:04:50
44,M,1:31:14,3:04:56
40,M,1:26:10,3:04:52
41,M,1:27:16,3:05:02
39,M,1:28:58,3:05:10
36,M,1:30:44,3:05:12
36,M,1:25:30,3:05:21
35,M,1:27:10,3:05:10
44,M,1:29:09,3:05:23
41,M,1:28:14,3:05:42
29,M,1:29:51,3:06:47
59,M,1:29:02,3:05:03
48,M,1:29:51,3:05:10
36,M,1:32:14,3:05:32
29,M,1:26:27,3:05:08
42,W,1:30:40,3:05:40
44,M,1:28:52,3:05:18
29,M,1:29:58,3:05:09
29,M,1:30:31,3:04:53
48,M,1:29:35,3:05:18
50,M,1:30:48,3:05:30
43,M,1:28:35,3:05:22
50,M,1:29:35,3:05:43
47,M,1:25:49,3:05:03
45,M,1:28:08,3:05:05
50,M,1:30:50,3:05:03
38,M,1:27:40,3:05:45
41,M,1:29:12,3:05:05
40,M,1:29:08,3:05:41
41,M,1:27:53,3:05:11
47,M,1:30:07,3:05:50
38,M,1:28:53,3:05:04
42,M,1:31:08,3:07:00
43,M,1:31:38,3:05:31
20,M,1:34:08,3:05:53
37,M,1:30:38,3:05:43
22,M,1:26:41,3:06:00
36,M,1:29:19,3:05:42
41,M,1:22:13,3:05:11
26,M,1:29:49,3:07:27
50,W,1:30:38,3:05:13
36,M,1:29:12,3:06:13
43,M,1:27:30,3:05:22
32,M,1:29:48,3:05:19
32,M,1:29:05,3:05:54
48,M,1:30:13,3:05:30
38,M,1:29:08,3:05:19
47,M,1:28:50,3:07:15
35,M,1:30:32,3:05:27
43,W,1:30:04,3:05:22
31,M,1:27:56,3:05:53
35,M,1:23:52,3:05:24
34,M,1:20:44,3:05:35
41,M,1:27:39,3:05:31
46,M,1:27:22,3:05:31
39,M,1:27:48,3:06:04
42,M,1:26:59,3:07:13
28,M,1:32:59,3:05:47
28,M,1:32:04,3:08:18
47,M,1:28:27,3:06:32
40,M,1:31:42,3:06:00
23,M,1:22:04,3:05:29
40,M,1:24:52,3:05:29
24,M,1:26:18,3:05:35
42,M,1:30:25,3:08:02
42,M,1:26:16,3:06:03
46,M,1:27:01,3:05:45
29,M,1:32:06,3:07:12
38,M,1:27:46,3:05:56
30,M,1:33:10,3:07:55
31,W,1:31:03,3:05:52
33,M,1:23:43,3:05:39
49,M,1:32:36,3:05:48
45,M,1:27:31,3:05:51
28,M,1:31:30,3:05:33
29,M,1:28:30,3:07:01
43,M,1:29:46,3:06:16
39,M,1:28:37,3:06:16
44,M,1:27:51,3:06:00
40,M,1:29:54,3:07:09
41,M,1:32:42,3:06:20
37,M,1:27:01,3:26:27
32,M,1:29:13,3:06:03
46,M,1:29:26,3:06:16
50,M,1:32:06,3:06:13
50,M,1:30:31,3:06:48
30,M,1:31:15,3:07:18
25,M,1:26:06,3:06:10
41,M,1:35:20,3:06:25
34,M,1:27:38,3:06:33
46,M,1:31:40,3:06:16
43,M,1:29:54,3:06:45
41,M,1:31:04,3:06:40
32,W,1:28:34,3:05:57
38,M,1:28:01,3:06:01
54,M,1:32:54,3:06:55
25,M,1:25:19,3:08:00
45,M,1:31:16,3:06:12
41,M,1:28:33,3:07:03
48,M,1:26:59,3:06:29
37,M,1:31:30,3:06:02
46,M,1:29:37,3:06:18
34,W,1:27:34,3:06:03
46,M,1:31:03,3:06:34
35,W,1:31:38,3:08:21
50,M,1:29:23,3:23:12
38,M,1:35:56,3:23:14
39,M,1:26:22,3:06:10
38,M,1:32:08,3:06:17
31,M,1:29:37,3:06:31
41,M,1:28:45,3:06:45
27,M,1:29:21,3:06:34
39,M,1:26:37,3:06:26
35,M,1:33:17,3:06:10
44,M,1:31:18,3:07:11
36,M,1:31:11,3:06:21
52,M,1:29:45,3:06:38
39,M,1:30:09,3:06:07
40,M,1:28:17,3:07:26
27,M,1:29:22,3:07:36
22,M,1:27:44,3:08:25
32,M,1:31:13,3:43:11
50,M,1:26:36,3:06:32
41,M,1:31:00,3:06:46
49,M,1:30:17,3:06:48
30,M,1:31:48,3:07:18
29,M,1:33:40,3:07:32
28,M,1:27:57,3:07:03
31,M,1:30:56,3:06:52
36,M,1:30:25,3:06:38
48,M,1:32:00,3:06:46
31,M,1:28:39,3:07:00
46,M,1:28:07,3:26:21
35,M,1:29:48,3:06:45
39,M,1:31:02,3:09:09
41,M,1:29:47,3:07:12
31,M,1:27:37,3:06:43
45,W,1:28:24,3:06:26
36,M,1:29:33,3:06:52
35,M,1:28:13,3:06:48
46,M,1:31:41,3:07:44
23,W,1:31:10,3:06:37
30,M,1:31:08,3:09:04
47,M,1:21:03,3:06:55
44,M,1:29:47,3:07:18
42,M,1:27:25,3:06:37
48,M,1:32:42,3:06:44
36,M,1:25:38,3:06:57
36,M,1:31:38,3:07:36
36,M,1:32:34,3:07:15
32,M,1:34:32,3:24:47
30,M,1:31:24,3:07:48
39,M,1:25:18,3:06:56
25,M,1:27:00,3:08:45
45,M,1:27:53,3:07:28
30,M,1:29:06,3:06:59
47,M,1:26:37,3:06:42
57,M,1:30:03,3:06:49
30,M,1:33:02,3:09:25
36,M,1:25:32,3:06:53
30,M,1:25:32,3:06:53
34,M,1:26:47,3:06:54
26,M,1:33:22,3:08:09
24,M,1:30:12,3:06:49
36,M,1:33:18,3:07:23
35,M,1:26:47,3:06:49
44,M,1:26:14,3:07:35
35,M,1:33:17,3:07:24
54,M,1:28:35,3:07:06
52,M,1:29:07,3:07:29
31,W,1:26:32,3:07:03
38,M,1:27:06,3:08:29
46,M,1:29:44,3:06:57
42,M,1:31:28,3:07:38
44,M,1:27:39,3:07:05
46,M,1:27:08,3:06:53
45,W,1:28:09,3:06:58
23,M,1:29:10,3:09:34
34,M,1:28:35,3:07:10
50,M,1:25:20,3:07:22
36,M,1:30:27,3:07:37
39,M,1:32:35,3:07:56
49,M,1:30:23,3:07:12
29,M,1:34:28,3:08:43
43,M,1:30:52,3:09:55
39,M,1:33:08,3:43:47
27,M,1:28:16,3:44:10
36,M,1:26:25,3:07:14
38,M,1:26:42,3:07:19
34,W,1:29:56,3:08:42
33,M,1:30:18,3:07:12
55,M,1:30:18,3:07:42
33,W,1:28:45,3:08:04
48,M,1:31:16,3:07:43
42,M,1:32:06,3:07:39
47,M,1:26:07,3:07:13
57,M,1:29:20,3:07:30
43,M,1:32:50,3:08:56
31,M,1:30:46,3:08:25
32,M,1:29:04,3:07:18
30,M,1:23:46,3:07:22
43,M,1:28:37,3:08:01
46,M,1:31:49,3:07:23
48,M,1:29:22,3:07:23
32,M,1:32:06,3:07:38
40,M,1:28:26,3:08:36
47,M,1:28:15,3:08:21
28,M,1:33:46,3:07:24
40,W,1:33:09,3:07:48
47,M,1:30:30,3:08:59
33,M,1:29:41,3:07:41
30,M,1:26:05,3:07:27
38,M,1:32:16,3:07:51
35,M,1:28:27,3:08:11
38,W,1:30:44,3:09:01
30,M,1:32:53,3:10:44
25,W,1:31:43,3:07:35
44,M,1:30:15,3:07:51
45,M,1:29:17,3:09:27
43,M,1:32:44,3:09:55
47,M,1:27:34,3:09:05
37,M,1:31:30,3:08:26
30,M,1:26:12,3:07:36
33,W,1:31:39,3:07:34
46,M,1:25:52,3:07:46
21,M,1:30:57,3:24:41
51,M,1:30:36,3:07:48
36,M,1:32:09,3:07:34
21,M,1:25:46,3:08:05
50,M,1:27:08,3:07:36
48,M,1:29:40,3:25:37
45,M,1:29:15,3:07:39
42,M,1:28:23,3:07:51
45,M,1:28:28,3:07:56
36,M,1:30:04,3:24:57
45,M,1:28:11,3:08:07
28,W,1:30:18,3:08:14
38,M,1:26:54,3:07:50
41,M,1:28:40,3:07:47
47,M,1:32:45,3:08:17
24,W,1:32:53,3:08:02
44,M,1:28:00,3:07:45
40,W,1:31:12,3:07:43
24,M,1:32:54,3:08:02
31,W,1:32:32,3:07:51
40,M,1:30:10,3:08:08
45,M,1:34:52,3:10:20
39,M,1:32:15,3:08:08
50,M,1:28:14,3:08:03
37,M,1:29:44,3:09:15
27,M,1:28:34,3:07:54
46,M,1:30:58,3:09:10
42,M,1:30:43,3:08:31
41,M,1:32:25,3:10:28
40,M,1:29:11,3:07:59
25,M,1:33:10,3:09:52
46,M,1:29:56,3:07:55
57,M,1:33:02,3:09:55
40,M,1:28:02,3:24:57
34,M,1:33:20,3:08:51
47,M,1:30:25,3:08:29
43,M,1:31:37,3:08:42
46,M,1:30:53,3:08:04
25,M,1:30:36,3:08:48
49,M,1:30:53,3:08:04
49,M,1:26:38,3:09:13
32,M,1:31:23,3:09:18
26,W,1:32:11,3:08:18
43,M,1:32:53,3:09:56
40,M,1:29:54,3:09:17
47,M,1:32:39,3:08:41
37,M,1:22:31,3:07:54
32,M,1:30:01,3:09:35
35,M,1:33:04,3:08:48
39,M,1:28:07,3:11:20
53,M,1:29:40,3:08:01
42,M,1:30:28,3:08:28
37,M,1:37:29,3:08:05
36,M,1:29:50,3:08:42
27,W,1:32:24,3:08:09
47,M,1:29:32,3:08:19
43,M,1:33:14,3:08:52
24,M,1:31:48,3:08:32
42,M,1:31:12,3:08:22
51,M,1:32:58,3:08:43
60,M,1:31:12,3:08:08
40,W,1:28:39,3:08:10
38,M,1:30:28,3:08:27
27,M,1:22:22,3:08:14
41,M,1:29:14,3:08:30
47,M,1:33:22,3:08:12
39,M,1:30:10,3:10:42
37,M,1:29:17,3:08:45
55,M,1:32:39,3:26:10
47,M,1:33:00,3:08:28
28,M,1:33:02,3:08:41
60,M,1:31:21,3:08:26
27,W,1:31:02,3:09:29
45,M,1:21:33,3:08:15
24,M,1:33:03,3:09:37
50,M,1:27:48,3:08:28
39,M,1:25:54,3:11:34
40,M,1:30:29,3:09:18
23,W,1:28:39,3:08:19
48,M,1:31:02,3:09:01
20,M,1:31:59,3:09:43
30,M,1:29:07,3:08:41
58,M,1:31:23,3:08:52
42,M,1:29:08,3:08:41
37,W,1:32:36,3:10:45
24,M,1:18:50,3:08:29
30,M,1:27:53,3:08:28
41,M,1:31:21,3:09:21
45,M,1:32:17,3:08:31
34,M,1:32:24,3:09:56
32,M,1:29:09,3:08:21
29,M,1:30:17,3:10:03
50,M,1:32:36,3:09:48
53,M,1:27:47,3:09:36
51,M,1:34:41,3:10:43
35,M,1:30:44,3:08:41
33,M,1:18:18,3:08:31
44,M,1:25:28,3:09:25
37,M,1:31:03,3:09:00
28,M,1:32:29,3:09:23
32,M,1:28:27,3:09:05
53,M,1:28:14,3:08:33
35,M,1:33:00,3:08:36
33,M,1:31:17,3:09:08
37,M,1:27:52,3:08:43
33,M,1:31:13,3:08:44
31,M,1:32:46,3:09:47
46,M,1:29:49,3:08:38
37,M,1:34:22,3:08:43
29,M,1:27:24,3:09:34
33,W,1:31:23,3:10:04
37,W,1:33:46,3:08:46
37,M,1:32:04,3:10:36
42,M,1:32:43,3:09:38
25,M,1:28:37,3:10:36
31,M,1:25:50,3:09:17
44,M,1:33:18,3:09:59
39,M,1:29:16,3:08:59
24,M,1:32:02,3:09:52
29,W,1:29:38,3:09:05
24,M,1:27:26,3:09:09
41,W,1:34:32,3:11:28
46,M,1:31:16,3:08:56
35,M,1:31:02,3:08:58
45,M,1:33:45,3:10:25
46,M,1:32:57,3:09:35
34,M,1:31:18,3:08:56
44,M,1:29:16,3:09:00
38,M,1:32:40,3:09:23
27,M,1:31:10,3:10:42
40,M,1:33:15,3:09:06
46,M,1:33:35,3:09:29
35,M,1:33:26,3:09:14
50,M,1:31:03,3:09:07
52,M,1:33:27,3:09:34
45,M,1:34:08,3:09:13
40,M,1:28:32,3:09:05
41,M,1:32:03,3:09:26
27,W,1:32:37,3:09:34
44,M,1:29:30,3:11:17
30,M,1:27:00,3:09:28
24,W,1:33:56,3:09:58
31,M,1:32:09,3:10:17
51,M,1:29:12,3:09:18
43,M,1:35:45,3:09:53
26,M,1:32:27,3:09:04
35,M,1:33:13,3:11:21
28,W,1:33:33,3:09:10
39,M,1:33:47,3:26:43
49,M,1:31:02,3:09:36
47,M,1:31:38,3:09:07
45,M,1:26:22,3:09:41
30,M,1:22:43,3:09:14
26,W,1:31:35,3:10:16
46,M,1:31:37,3:09:07
44,M,1:27:47,3:10:09
36,M,1:32:17,3:09:57
35,M,1:30:26,3:10:52
28,M,1:31:44,3:46:07
44,M,1:31:41,3:09:31
36,M,1:34:24,3:11:54
50,M,1:32:52,3:09:54
44,M,1:30:12,3:11:13
37,M,1:26:14,3:09:55
41,M,1:32:38,3:11:44
42,M,1:33:10,3:09:48
45,M,1:36:25,3:09:42
50,M,1:25:36,3:09:09
28,M,1:35:36,3:26:34
39,M,1:32:37,3:09:23
35,M,1:33:00,3:09:52
29,W,1:30:38,3:09:33
34,M,1:31:45,3:11:23
47,M,1:33:47,3:10:16
42,M,1:26:00,3:09:45
34,W,1:32:23,3:10:44
30,M,1:31:36,3:09:36
40,M,1:29:33,3:09:40
34,M,1:33:32,3:09:58
45,M,1:31:40,3:13:00
41,M,1:30:20,3:10:25
52,M,1:31:40,3:12:04
36,M,1:25:35,3:09:49
27,M,1:26:19,3:09:54
30,M,1:26:32,3:09:43
42,W,1:31:59,3:10:11
